Instance,Runtime,Optimal_Value
1,0.0,0.21698572463641302
2,0.0,4.3425887198701563e-07
3,0.0,0.1718281157359058
4,0.0,0.049900141881946275
5,0.0,0.3691716457102844
6,0.0010001659393310547,0.3283587612935145
7,0.0009999275207519531,0.1650051897058441
8,0.0009999275207519531,0.19994560791167848
9,0.0,0.2927408529256659
10,0.0009999275207519531,0.16119092942284347
11,0.0,0.19431140210208203
12,0.0010001659393310547,0.25484401087714814
13,0.0,0.14000812175288813
14,0.0009999275207519531,0.24789289856047644
15,0.0,0.2917949441941573
16,0.0,0.309292714717245
17,0.0,0.27610134993670354
18,0.0,0.14833684156336055
19,0.0,0.2860690408490072
20,0.0,0.2861166736459798
21,0.0,0.23189076741523862
22,0.0,0.2707864209790033
23,0.0,0.3098613991825482
24,0.0,0.22086951840492028
25,0.0,0.26177974028162754
26,0.0,0.2216539433944853
27,0.0,0.21337378463098078
28,0.0,0.1872119178982259
29,0.0,0.13362079847825908
30,0.0,0.03820437492605887
31,0.0,0.30104068288638375
32,0.0,0.20528389498204108
33,0.0010001659393310547,0.27801271186095877
34,0.0,0.03633294049715099
35,0.0,0.15362631687616174
36,0.0,0.18776515978640457
37,0.0,0.03004626985821888
38,0.0,0.25801610331850133
39,0.0,0.23290326523033114
40,0.0,0.19176636435895844
41,0.0,0.34745988776654
42,0.0,0.05312441285960301
43,0.0,0.22765987451765338
44,0.0,0.21124860291194356
45,0.0,0.2395600758516425
46,0.0,0.22244786236533637
47,0.0,0.18107941827099297
48,0.0,0.24778761763177298
49,0.0,0.04961045531887988
50,0.0,0.2601110358834833
51,0.0010001659393310547,0.20226869488147142
52,0.0,0.25082531300430033
53,0.0,0.1966868361413605
54,0.0010001659393310547,0.19897368205693888
55,0.0,0.26532363478041354
56,0.0,0.29022858875810786
57,0.0,0.27319267530137303
58,0.0,0.22447815082029388
59,0.0,0.31945180606438484
60,0.0,4.684312733985386e-07
61,0.0010001659393310547,0.11136170894102526
62,0.0,0.10125446475352107
63,0.0,0.11538919458794905
64,0.0010001659393310547,0.09618427927656892
65,0.0,0.2416172265471052
66,0.0,0.1694184954188686
67,0.0,0.16295557137187258
68,0.0,0.2076764716295389
69,0.0009999275207519531,0.16750081776874404
70,0.0,0.30798573108726457
71,0.0009999275207519531,0.2747581754820552
72,0.0,0.268322352835471
73,0.0,0.0955884891081642
74,0.0,0.2943146567003413
75,0.0009999275207519531,0.20145078238486386
76,0.0009999275207519531,0.16716727185697622
77,0.0,0.2695450690183362
78,0.0,0.23958428212380298
79,0.0009999275207519531,0.11526564203731457
80,0.0,0.19194320243537893
81,0.0,0.1683965479526599
82,0.0,0.30259442117242297
83,0.0,0.26162521050447096
84,0.0,0.25505755904113675
85,0.0,0.2533396006537631
86,0.0010001659393310547,0.2060768532590902
87,0.0,0.25136265008961667
88,0.0,0.2111843833196489
89,0.0,0.22440024629957983
90,0.0,0.26646078689976355
91,0.0,0.3504344617657347
92,0.0,0.21920933712633958
93,0.0,0.12054705900960964
94,0.0009999275207519531,0.24672872513149247
95,0.0009999275207519531,0.20180746062987237
96,0.0,0.1738216050937593
97,0.0,0.3273666237685467
98,0.0,0.12018952313019607
99,0.0,0.2241662812419231
100,0.0009999275207519531,0.22256444424224098
