Instance,Runtime,Optimal_Value
1,34.467000007629395,0.7248408011518618
2,32.688000202178955,0.7234538922893703
3,15.224999904632568,0.7247520832852059
4,29.77900004386902,0.7263651111092808
5,37.05499982833862,0.7276141169718218
6,44.6949999332428,0.7250367260120659
7,42.264999866485596,0.7230659682383402
8,14.177000045776367,0.7258166580234885
9,32.08699989318848,0.7266545622867997
10,28.270999908447266,0.7268180648152525
11,50.56100010871887,0.727177807852943
12,49.01100015640259,0.7293757264599356
13,17.242000102996826,0.7256771917419065
14,38.48300004005432,0.7232361962066012
15,38.723999977111816,0.7236879062366215
16,40.32699990272522,0.725386272676889
17,40.78200006484985,0.729687475261924
18,42.33099985122681,0.7225504677477109
19,36.8510000705719,0.7285594724364504
20,19.94099998474121,0.7257899244781671
21,37.89999985694885,0.7226332866402034
22,35.401000022888184,0.7254357356190073
23,48.687999963760376,0.7239425106237412
24,52.85000014305115,0.7210501068452961
25,46.825000047683716,0.7277341053550835
26,38.5479998588562,0.7266778470273186
27,35.894999980926514,0.7292797507693822
28,42.432000160217285,0.7264609337040686
29,35.442999839782715,0.7234820919196826
30,36.593000173568726,0.7290735518830305
31,41.91499996185303,0.7241716702899011
32,20.9520001411438,0.7242477313249304
33,39.914000034332275,0.7244790200320527
34,21.238999843597412,0.7225017563768902
35,37.14800000190735,0.7239916947978206
36,50.14900016784668,0.7225195468617206
37,36.58299994468689,0.7263638372375928
38,43.00999999046326,0.7210856813375578
39,36.23300004005432,0.7255793356467516
40,16.125999927520752,0.7292020623760951
41,47.21199989318848,0.7284687247178947
42,43.52799987792969,0.7260697661447222
43,41.06500005722046,0.7255086888797777
44,37.73399996757507,0.7287740096838904
45,41.88700008392334,0.722679053732476
46,42.5789999961853,0.7257859837888743
47,38.88000011444092,0.7274194464519338
48,45.52900004386902,0.7285317538127887
49,45.38000011444092,0.7167459632717956
50,38.84500002861023,0.7256145638154342
51,42.53099989891052,0.7208473094436284
52,15.792999982833862,0.7150928631330835
53,37.08500003814697,0.7253858547751253
54,34.93399977684021,0.723039140038785
55,40.71499991416931,0.7207577432668986
56,46.98199987411499,0.7265521190781428
57,38.819000005722046,0.7278572761388339
58,44.81399989128113,0.7240229288225088
59,46.6489999294281,0.7223058972542352
60,56.12599992752075,0.7275850476195563
61,38.437000036239624,0.7206249808595133
62,29.575000047683716,0.7232449650485006
63,42.73099994659424,0.7250363582061399
64,37.9689998626709,0.7240946897114124
65,20.5239999294281,0.7206249109045357
66,41.21300005912781,0.7290303905033235
67,34.084999799728394,0.7252538176929222
68,43.06499981880188,0.724591976611559
69,33.83399987220764,0.7240281212655763
70,55.830000162124634,0.729814806798464
71,30.370999813079834,0.7173165814046644
72,42.21500015258789,0.7242895302832343
73,56.3289999961853,0.725236317325563
74,55.56099987030029,0.7282284274717983
75,36.603999853134155,0.7197390947458215
76,22.582000017166138,0.7238709126043207
77,40.329999923706055,0.726263204571854
78,46.41599988937378,0.7209604929292535
79,52.12700009346008,0.7196225859466759
80,43.41100001335144,0.7251880297578654
81,39.657999992370605,0.7209631132029256
82,28.234999895095825,0.725667669502647
83,20.753999948501587,0.7199190702214724
84,37.382999897003174,0.7169546843346725
85,31.44099998474121,0.7275077880520806
86,31.736000061035156,0.725784424076134
87,50.1729998588562,0.7187214359141725
88,39.93300008773804,0.7301766416107888
89,38.615999937057495,0.7209562118617643
90,40.198999881744385,0.7261445725905133
91,49.663999795913696,0.7272067760912938
92,42.99799990653992,0.724372223312721
93,38.31599998474121,0.7259069652210066
94,50.56599998474121,0.7228644645144301
95,42.68400001525879,0.718871398493219
96,54.39800000190735,0.723637957897263
97,38.16700005531311,0.7244452499887721
98,31.719000101089478,0.722850737325364
99,40.88199996948242,0.7253424985114656
100,48.198999881744385,0.716815269650814
