Instance,Runtime,Optimal_Value
1,0.06700015068054199,0.9853773589874752
2,0.08500003814697266,0.984810542429612
3,0.054000139236450195,0.9840744832386503
4,0.0690000057220459,0.9865397378002432
5,0.054000139236450195,0.9860813070157796
6,0.05299997329711914,0.9839991844910454
7,0.056999921798706055,0.9854095795267201
8,0.0710000991821289,0.9839162270385424
9,0.06300020217895508,0.9834720803134707
10,0.0559999942779541,0.986412108826993
11,0.0559999942779541,0.9863670643430275
12,0.05499982833862305,0.9842737654445449
13,0.05500006675720215,0.9856055215045091
14,0.05500006675720215,0.9824369249628128
15,0.054000139236450195,0.982514687951696
16,0.04800009727478027,0.9850322880654326
17,0.0409998893737793,0.9842478546413123
18,0.05000019073486328,0.9837911666273959
19,0.06699991226196289,0.9856635089364625
20,0.05299997329711914,0.9859342041620118
21,0.04999995231628418,0.983722304897112
22,0.05500006675720215,0.9843400265644293
23,0.053999900817871094,0.984003285439905
24,0.056999921798706055,0.9848227699965809
25,0.05299997329711914,0.9836370493222666
26,0.054000139236450195,0.9855695377000169
27,0.04900002479553223,0.984920166344615
28,0.054000139236450195,0.9839991809807809
29,0.0559999942779541,0.9842036042589868
30,0.051000118255615234,0.9845442695297923
31,0.053999900817871094,0.985435135474402
32,0.04400014877319336,0.9860229232533746
33,0.04999995231628418,0.9847232732555519
34,0.05500006675720215,0.9849008762027804
35,0.05500006675720215,0.9840864232625459
36,0.05000019073486328,0.9842530624510222
37,0.05499982833862305,0.9858045829255649
38,0.05900001525878906,0.9835450833862378
39,0.053999900817871094,0.9855200948189239
40,0.06599998474121094,0.9851215680863993
41,0.04999995231628418,0.9847948567327275
42,0.04999995231628418,0.9846490208271341
43,0.0559999942779541,0.9842958696617579
44,0.04999995231628418,0.984391012523383
45,0.054000139236450195,0.986184359433347
46,0.053999900817871094,0.9864223435409296
47,0.056999921798706055,0.9849230332887011
48,0.05299997329711914,0.9848452989798737
49,0.05099987983703613,0.9849852213319548
50,0.05800008773803711,0.9847559053715702
51,0.06299996376037598,0.9848180266514959
52,0.05499982833862305,0.9846062527277724
53,0.04999995231628418,0.9852620234744633
54,0.06999993324279785,0.9851591727528268
55,0.05299997329711914,0.9840276144162753
56,0.05800008773803711,0.9846920476516533
57,0.05200004577636719,0.9840751065450698
58,0.054000139236450195,0.9840990724373415
59,0.053999900817871094,0.9837555122473589
60,0.05500006675720215,0.9836597727053785
61,0.04999995231628418,0.9848982095249288
62,0.04900002479553223,0.9828192325951464
63,0.04999995231628418,0.9844154063479591
64,0.0559999942779541,0.9850087166732319
65,0.16899991035461426,0.9844670162794589
66,0.04999995231628418,0.9833150208440112
67,0.0560002326965332,0.9841870992598171
68,0.053999900817871094,0.9830151931230071
69,0.05500006675720215,0.985023345327564
70,0.04999995231628418,0.9877470302334204
71,0.05299997329711914,0.9852184976493621
72,0.056999921798706055,0.9865698455671446
73,0.051000118255615234,0.9837667155577758
74,0.05299997329711914,0.9848983819064071
75,0.05000019073486328,0.9850949874909509
76,0.059999942779541016,0.9838798433640774
77,0.05900001525878906,0.9856955117195395
78,0.05900001525878906,0.9843936319118792
79,0.04999995231628418,0.9839382782392516
80,0.05900001525878906,0.9845186205675232
81,0.05499982833862305,0.9848520073318557
82,0.05800008773803711,0.98493855057363
83,0.04999995231628418,0.9859794318268083
84,0.05500006675720215,0.9840435984558746
85,0.05499982833862305,0.9839391282093355
86,0.05900001525878906,0.9849327608782944
87,0.04999995231628418,0.9838604764487441
88,0.05900001525878906,0.9851467173612912
89,0.053999900817871094,0.9844619082216981
90,0.051000118255615234,0.9856615645893412
91,0.05500006675720215,0.9860689570018091
92,0.06999993324279785,0.9835334050742877
93,0.053999900817871094,0.9845427582610506
94,0.057000160217285156,0.9832800540098682
95,0.0560002326965332,0.9847164322064729
96,0.04999995231628418,0.9853234816028189
97,0.06700015068054199,0.9848236706276239
98,0.06800007820129395,0.985145225673613
99,0.05500006675720215,0.9846308524878081
100,0.056999921798706055,0.9861693771936252
