Instance,Runtime,Optimal_Value
1,0.015000104904174805,0.586121203824268
2,0.0,0.665778022248497
3,0.0,0.6339946629735003
4,0.003000020980834961,0.5312540778442186
5,0.010999917984008789,0.7524656326428268
6,0.010999917984008789,0.723571965671864
7,0.0,0.6638133157126076
8,0.0,0.692597066675673
9,0.0,0.5998321405202052
10,0.0,0.6582189977831391
11,0.0,0.6979134866186782
12,0.0,0.6937936358040542
13,0.0,0.34438283717439266
14,0.003000020980834961,0.5967025916444167
15,0.016000032424926758,0.6271872842888628
16,0.013000011444091797,0.6541185366621931
17,0.015000104904174805,0.5983650567024612
18,0.0,0.5719687063811433
19,0.005000114440917969,0.7233616937703156
20,0.0010001659393310547,0.7687711664198243
21,0.006000041961669922,0.6036603403443047
22,0.012000083923339844,0.544485953157777
23,0.018999814987182617,0.6612640410199914
24,0.029000043869018555,0.5457819777950649
25,0.016000032424926758,0.5374709766208696
26,0.0,0.625269768748903
27,0.003999948501586914,0.4568470345607166
28,0.013000011444091797,0.4756202366592778
29,0.0,0.686134843264297
30,0.016000032424926758,0.4702525404785298
31,0.01699995994567871,0.6696113107292608
32,0.0,0.6442670662775203
33,0.0,0.6628087238043924
34,0.0,0.4560447146098478
35,0.0,0.6811198277526705
36,0.003999948501586914,0.6749750933601104
37,0.0,0.7061402195164916
38,0.0,0.638376686859125
39,0.016000032424926758,0.7241818414716301
40,0.01699995994567871,0.6215181021644299
41,0.0,0.7209633299236818
42,0.0,0.27159245295649737
43,0.015999794006347656,0.6813464540830511
44,0.016000032424926758,0.5118536005808151
45,0.013000011444091797,0.6055916943057549
46,0.0,0.6675388551639945
47,0.0,0.5300800964032737
48,0.0,0.6389428192889826
49,0.0,0.5287678504945665
50,0.0,0.6393593511351159
51,0.0,0.5619066852064657
52,0.01699995994567871,0.568915087030915
53,0.0,0.6122944267069377
54,0.0,0.654905515360739
55,0.0,0.6715020763756667
56,0.0,0.7001178868315407
57,0.0,0.6199772343703109
58,0.0,0.5868761445687096
59,0.0,0.6422543692702967
60,0.014999866485595703,0.7085400424419916
61,0.0,0.4661506073154812
62,0.0010001659393310547,0.6343283011524296
63,0.0,0.6459262407647419
64,0.0,0.6334533612609957
65,0.0,0.5336655044010232
66,0.0,0.6519536826197921
67,0.0,0.6234372346794723
68,0.014999866485595703,0.4750563518250685
69,0.0,0.6363622651634521
70,0.006000041961669922,0.7292346275067645
71,0.0019998550415039062,0.6813522384743084
72,0.016000032424926758,0.6932159973608956
73,0.016000032424926758,0.327096085476337
74,0.0,0.6311047406603278
75,0.0,0.5310041548478399
76,0.0,0.7104622278085393
77,0.017000198364257812,0.6038282593888727
78,0.006000041961669922,0.6483736134442755
79,0.004000186920166016,0.5531464480387406
80,0.01699995994567871,0.44625874976998203
81,0.016000032424926758,0.359722136487049
82,0.014999866485595703,0.7446133777014565
83,0.015000104904174805,0.6398573044309988
84,0.0,0.5463461184532776
85,0.0,0.6529631718190354
86,0.014999866485595703,0.6127215771519083
87,0.020999908447265625,0.568082053199975
88,0.0,0.4396942650114388
89,0.0,0.6926367749002211
90,0.0,0.6361070465737029
91,0.0,0.7351735860448615
92,0.016000032424926758,0.5813220816161206
93,0.0,0.4987806381219162
94,0.0,0.6255964830922344
95,0.0,0.6822823466551922
96,0.016000032424926758,0.5795888686712516
97,0.014999866485595703,0.7519861856394785
98,0.0,0.6256136663780942
99,0.0,0.537729512568375
100,0.0,0.5373127008662751
